symbol,tf_profile,timeframe,source_file,rows_count,candidate_index,label_index,pivot_right,context_n,label_anchor,label_value,label_datetime,candidate_time,candidate_type,prev_price,curr_price,price_move_pct,prev_flow,curr_flow,flow_pct_change,flow_abs_change,flow_scale,min_flow_abs_threshold,atr,vol_ratio,hidden_divergence,div_strength,regime_score,regime_trend,regime_confirmed,bias_score,bias_dir,bias_above,flow_slope,cmf_score,candidate_score,candidate_quality,candidate_strength,candidate_flow_ratio,candidate_atr_ratio,context_json
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,167,167,16,10,center,0,2025-11-16 01:00:00+00:00,167,bull,93955.0,94800.0,0.0089936672,-1.0263734227,-1.0386332401,0.0119447923,0.0122598174,58206.0491559509,0.0004476436,490.5642857143,1.5026751326,True,3.8,3.6,0,False,13.5,1,True,0.004062,32.2,88.56,strong,0.8856,27.387452,0.005175,"[{""offset"":-10,""datetime"":""2025-11-15 15:00:00+00:00"",""open"":96201.8,""high"":96385.0,""low"":96059.0,""close"":96222.1,""volume"":2540.721,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-15 16:00:00+00:00"",""open"":96222.1,""high"":96285.1,""low"":95677.7,""close"":96111.4,""volume"":4580.168,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-15 17:00:00+00:00"",""open"":96111.4,""high"":96362.5,""low"":95804.2,""close"":96198.0,""volume"":4231.265,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-15 18:00:00+00:00"",""open"":96197.9,""high"":96312.0,""low"":95899.4,""close"":96009.6,""volume"":2189.631,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-15 19:00:00+00:00"",""open"":96009.6,""high"":96110.2,""low"":95875.0,""close"":95967.7,""volume"":959.827,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-15 20:00:00+00:00"",""open"":95967.7,""high"":95979.1,""low"":95072.1,""close"":95249.5,""volume"":4661.314,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-15 21:00:00+00:00"",""open"":95249.4,""high"":95645.7,""low"":95086.8,""close"":95245.4,""volume"":3401.796,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-15 22:00:00+00:00"",""open"":95245.4,""high"":95621.1,""low"":95186.1,""close"":95577.4,""volume"":1618.168,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-15 23:00:00+00:00"",""open"":95577.4,""high"":95655.0,""low"":95450.0,""close"":95560.3,""volume"":1227.01,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-16 00:00:00+00:00"",""open"":95560.4,""high"":95672.7,""low"":95159.0,""close"":95327.0,""volume"":2113.959,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-16 01:00:00+00:00"",""open"":95327.1,""high"":95462.2,""low"":94800.0,""close"":95243.7,""volume"":4662.64,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-16 02:00:00+00:00"",""open"":95243.7,""high"":95937.7,""low"":95055.0,""close"":95934.3,""volume"":3949.728,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-16 03:00:00+00:00"",""open"":95934.2,""high"":95946.4,""low"":95580.5,""close"":95782.0,""volume"":1907.72,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-16 04:00:00+00:00"",""open"":95782.0,""high"":95891.4,""low"":95602.0,""close"":95781.0,""volume"":1708.226,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-16 05:00:00+00:00"",""open"":95781.0,""high"":96170.6,""low"":95772.2,""close"":95850.0,""volume"":3442.85,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-16 06:00:00+00:00"",""open"":95849.9,""high"":96007.1,""low"":95710.0,""close"":95762.8,""volume"":1430.717,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-16 07:00:00+00:00"",""open"":95763.0,""high"":96067.1,""low"":95690.0,""close"":96064.8,""volume"":2034.586,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-16 08:00:00+00:00"",""open"":96064.8,""high"":96222.0,""low"":95818.6,""close"":96083.5,""volume"":2685.366,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-16 09:00:00+00:00"",""open"":96083.5,""high"":96600.0,""low"":95896.2,""close"":96597.4,""volume"":3458.862,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-16 10:00:00+00:00"",""open"":96597.3,""high"":96597.3,""low"":96340.0,""close"":96412.7,""volume"":2577.83,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-16 11:00:00+00:00"",""open"":96412.7,""high"":96414.0,""low"":95443.6,""close"":95588.0,""volume"":7991.377,""label_in_window"":""NO""}]"
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,189,189,16,10,center,1,2025-11-16 23:00:00+00:00,189,bull,94800.0,92922.8,0.0198016878,-1.0386332401,-0.9088866748,0.1249204822,0.1297465652,72523.7908620681,0.0017864781,931.2,1.7518563184,False,5.4,11.9,0,False,27.4,1,True,0.014366,33.4,95.01,strong,0.9501,72.627011,0.010021,"[{""offset"":-10,""datetime"":""2025-11-16 13:00:00+00:00"",""open"":95713.6,""high"":95815.0,""low"":95073.0,""close"":95371.8,""volume"":4666.574,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-16 14:00:00+00:00"",""open"":95371.9,""high"":95636.0,""low"":95253.9,""close"":95487.0,""volume"":2526.175,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-16 15:00:00+00:00"",""open"":95487.1,""high"":95517.0,""low"":94300.0,""close"":94531.3,""volume"":7460.762,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-16 16:00:00+00:00"",""open"":94531.2,""high"":94902.5,""low"":94000.0,""close"":94185.4,""volume"":13185.838,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-16 17:00:00+00:00"",""open"":94184.8,""high"":94506.8,""low"":93677.4,""close"":94328.0,""volume"":10795.474,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-16 18:00:00+00:00"",""open"":94327.9,""high"":95544.8,""low"":93714.7,""close"":94005.9,""volume"":15171.473,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-16 19:00:00+00:00"",""open"":94005.9,""high"":94564.9,""low"":93897.0,""close"":93994.5,""volume"":5171.299,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-16 20:00:00+00:00"",""open"":93994.5,""high"":94700.0,""low"":93921.1,""close"":94051.1,""volume"":3375.18,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-16 21:00:00+00:00"",""open"":94051.1,""high"":94171.5,""low"":93285.0,""close"":93472.9,""volume"":10127.258,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-16 22:00:00+00:00"",""open"":93473.0,""high"":94481.7,""low"":93000.0,""close"":94156.7,""volume"":10305.345,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-16 23:00:00+00:00"",""open"":94156.6,""high"":94528.8,""low"":92922.8,""close"":94221.7,""volume"":10784.03,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-17 00:00:00+00:00"",""open"":94221.7,""high"":95354.3,""low"":93730.0,""close"":95254.4,""volume"":11129.984,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-17 01:00:00+00:00"",""open"":95254.4,""high"":95470.2,""low"":94672.1,""close"":94732.5,""volume"":4978.096,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-17 02:00:00+00:00"",""open"":94732.5,""high"":95384.6,""low"":94673.5,""close"":94942.1,""volume"":4065.999,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-17 03:00:00+00:00"",""open"":94942.1,""high"":95539.3,""low"":94933.8,""close"":95472.1,""volume"":4485.238,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-17 04:00:00+00:00"",""open"":95472.0,""high"":95541.6,""low"":94850.0,""close"":95067.8,""volume"":6105.491,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-17 05:00:00+00:00"",""open"":95067.8,""high"":95236.0,""low"":94866.2,""close"":95088.6,""volume"":2353.071,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-17 06:00:00+00:00"",""open"":95088.6,""high"":95300.0,""low"":94851.6,""close"":95237.3,""volume"":2555.776,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-17 07:00:00+00:00"",""open"":95237.3,""high"":95838.0,""low"":95163.4,""close"":95587.9,""volume"":4746.283,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-17 08:00:00+00:00"",""open"":95587.9,""high"":95980.1,""low"":95476.1,""close"":95577.3,""volume"":4409.841,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-17 09:00:00+00:00"",""open"":95577.3,""high"":95841.3,""low"":95268.9,""close"":95608.0,""volume"":4464.088,""label_in_window"":""NO""}]"
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,243,243,16,10,center,0,2025-11-19 05:00:00+00:00,243,bull,89012.0,89966.0,0.010717656,-0.941278181,-1.0364967115,0.1011587568,0.0952185306,58224.6853395356,0.0014421235,824.05,2.1985462665,True,5.2,2.0,0,False,25.5,1,True,0.014551,31.0,94.58,strong,0.9458,66.026613,0.00916,"[{""offset"":-10,""datetime"":""2025-11-18 19:00:00+00:00"",""open"":93290.7,""high"":93576.0,""low"":92949.7,""close"":93143.1,""volume"":3535.735,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-18 20:00:00+00:00"",""open"":93143.1,""high"":93267.4,""low"":92616.0,""close"":92756.8,""volume"":4017.178,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-18 21:00:00+00:00"",""open"":92756.9,""high"":92997.9,""low"":92420.3,""close"":92459.0,""volume"":3851.625,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-18 22:00:00+00:00"",""open"":92459.0,""high"":93400.0,""low"":92446.9,""close"":93119.6,""volume"":3333.842,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-18 23:00:00+00:00"",""open"":93119.6,""high"":93131.4,""low"":92685.3,""close"":92916.9,""volume"":3549.086,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-19 00:00:00+00:00"",""open"":92916.8,""high"":92944.8,""low"":91838.6,""close"":92377.6,""volume"":8621.302,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-19 01:00:00+00:00"",""open"":92377.6,""high"":92617.2,""low"":91890.5,""close"":92410.2,""volume"":5967.723,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-19 02:00:00+00:00"",""open"":92410.1,""high"":92835.9,""low"":92223.2,""close"":92529.2,""volume"":4124.031,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-19 03:00:00+00:00"",""open"":92529.2,""high"":92604.7,""low"":91600.0,""close"":91842.2,""volume"":5809.195,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-19 04:00:00+00:00"",""open"":91842.1,""high"":91934.1,""low"":91115.2,""close"":91120.3,""volume"":7357.344,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-19 05:00:00+00:00"",""open"":91120.4,""high"":91237.4,""low"":89966.0,""close"":90415.7,""volume"":18260.141,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-19 06:00:00+00:00"",""open"":90415.7,""high"":91064.0,""low"":90228.5,""close"":90938.5,""volume"":10869.52,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-19 07:00:00+00:00"",""open"":90938.5,""high"":91987.2,""low"":90903.4,""close"":91826.6,""volume"":9571.352,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-19 08:00:00+00:00"",""open"":91826.6,""high"":91920.0,""low"":91226.3,""close"":91435.4,""volume"":7193.918,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-19 09:00:00+00:00"",""open"":91435.4,""high"":91480.0,""low"":91038.9,""close"":91480.0,""volume"":5907.166,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-19 10:00:00+00:00"",""open"":91479.9,""high"":91650.0,""low"":91188.0,""close"":91267.0,""volume"":3459.424,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-19 11:00:00+00:00"",""open"":91267.0,""high"":91784.6,""low"":91260.9,""close"":91372.4,""volume"":3118.733,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-19 12:00:00+00:00"",""open"":91372.3,""high"":91832.8,""low"":91166.0,""close"":91737.0,""volume"":3690.323,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-19 13:00:00+00:00"",""open"":91737.0,""high"":91863.2,""low"":91200.0,""close"":91362.0,""volume"":5442.681,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-19 14:00:00+00:00"",""open"":91361.9,""high"":91828.9,""low"":91006.4,""close"":91670.6,""volume"":9950.245,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-19 15:00:00+00:00"",""open"":91670.6,""high"":92348.2,""low"":89822.0,""close"":89901.0,""volume"":23195.006,""label_in_window"":""NO""}]"
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,253,253,16,10,center,,2025-11-19 15:00:00+00:00,253,bear,93799.1,92348.2,0.0154681655,-1.1741719054,-1.0124698786,0.137715803,0.1617020268,56564.5789823694,0.0016218694,887.5857142857,3.1495732207,True,5.7,7.9,0,False,9.8,1,True,0.000553,31.9,94.81,strong,0.9481,99.701016,0.009611,"[{""offset"":-10,""datetime"":""2025-11-19 05:00:00+00:00"",""open"":91120.4,""high"":91237.4,""low"":89966.0,""close"":90415.7,""volume"":18260.141,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-19 06:00:00+00:00"",""open"":90415.7,""high"":91064.0,""low"":90228.5,""close"":90938.5,""volume"":10869.52,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-19 07:00:00+00:00"",""open"":90938.5,""high"":91987.2,""low"":90903.4,""close"":91826.6,""volume"":9571.352,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-19 08:00:00+00:00"",""open"":91826.6,""high"":91920.0,""low"":91226.3,""close"":91435.4,""volume"":7193.918,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-19 09:00:00+00:00"",""open"":91435.4,""high"":91480.0,""low"":91038.9,""close"":91480.0,""volume"":5907.166,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-19 10:00:00+00:00"",""open"":91479.9,""high"":91650.0,""low"":91188.0,""close"":91267.0,""volume"":3459.424,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-19 11:00:00+00:00"",""open"":91267.0,""high"":91784.6,""low"":91260.9,""close"":91372.4,""volume"":3118.733,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-19 12:00:00+00:00"",""open"":91372.3,""high"":91832.8,""low"":91166.0,""close"":91737.0,""volume"":3690.323,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-19 13:00:00+00:00"",""open"":91737.0,""high"":91863.2,""low"":91200.0,""close"":91362.0,""volume"":5442.681,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-19 14:00:00+00:00"",""open"":91361.9,""high"":91828.9,""low"":91006.4,""close"":91670.6,""volume"":9950.245,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-19 15:00:00+00:00"",""open"":91670.6,""high"":92348.2,""low"":89822.0,""close"":89901.0,""volume"":23195.006,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-19 16:00:00+00:00"",""open"":89901.0,""high"":90202.5,""low"":89416.0,""close"":89863.2,""volume"":17947.296,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-19 17:00:00+00:00"",""open"":89863.1,""high"":90098.5,""low"":88820.8,""close"":89459.9,""volume"":17365.879,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-19 18:00:00+00:00"",""open"":89459.8,""high"":89696.1,""low"":88765.0,""close"":89214.4,""volume"":10803.388,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-19 19:00:00+00:00"",""open"":89214.4,""high"":89349.1,""low"":88600.0,""close"":88857.7,""volume"":8054.095,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-19 20:00:00+00:00"",""open"":88857.8,""high"":89673.8,""low"":88564.4,""close"":89472.8,""volume"":11651.717,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-19 21:00:00+00:00"",""open"":89472.8,""high"":90806.1,""low"":89401.7,""close"":90553.9,""volume"":13373.887,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-19 22:00:00+00:00"",""open"":90553.8,""high"":90598.2,""low"":90055.6,""close"":90434.3,""volume"":4079.742,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-19 23:00:00+00:00"",""open"":90434.4,""high"":91554.9,""low"":90434.4,""close"":91508.9,""volume"":10624.342,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-20 00:00:00+00:00"",""open"":91509.0,""high"":92272.6,""low"":91140.2,""close"":91850.1,""volume"":8235.025,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-20 01:00:00+00:00"",""open"":91850.1,""high"":92689.4,""low"":91777.1,""close"":92556.0,""volume"":7644.115,""label_in_window"":""NO""}]"
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,258,258,16,10,center,1,2025-11-19 20:00:00+00:00,258,bull,89966.0,88564.4,0.0155792188,-1.0364967115,-0.9544027957,0.0792032574,0.0820939158,63902.3340967443,0.0015694252,909.7714285714,1.2281825171,False,4.3,13.2,0,False,24.5,1,True,0.011929,32.7,95.14,strong,0.9514,52.308269,0.010272,"[{""offset"":-10,""datetime"":""2025-11-19 10:00:00+00:00"",""open"":91479.9,""high"":91650.0,""low"":91188.0,""close"":91267.0,""volume"":3459.424,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-19 11:00:00+00:00"",""open"":91267.0,""high"":91784.6,""low"":91260.9,""close"":91372.4,""volume"":3118.733,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-19 12:00:00+00:00"",""open"":91372.3,""high"":91832.8,""low"":91166.0,""close"":91737.0,""volume"":3690.323,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-19 13:00:00+00:00"",""open"":91737.0,""high"":91863.2,""low"":91200.0,""close"":91362.0,""volume"":5442.681,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-19 14:00:00+00:00"",""open"":91361.9,""high"":91828.9,""low"":91006.4,""close"":91670.6,""volume"":9950.245,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-19 15:00:00+00:00"",""open"":91670.6,""high"":92348.2,""low"":89822.0,""close"":89901.0,""volume"":23195.006,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-19 16:00:00+00:00"",""open"":89901.0,""high"":90202.5,""low"":89416.0,""close"":89863.2,""volume"":17947.296,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-19 17:00:00+00:00"",""open"":89863.1,""high"":90098.5,""low"":88820.8,""close"":89459.9,""volume"":17365.879,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-19 18:00:00+00:00"",""open"":89459.8,""high"":89696.1,""low"":88765.0,""close"":89214.4,""volume"":10803.388,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-19 19:00:00+00:00"",""open"":89214.4,""high"":89349.1,""low"":88600.0,""close"":88857.7,""volume"":8054.095,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-19 20:00:00+00:00"",""open"":88857.8,""high"":89673.8,""low"":88564.4,""close"":89472.8,""volume"":11651.717,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-19 21:00:00+00:00"",""open"":89472.8,""high"":90806.1,""low"":89401.7,""close"":90553.9,""volume"":13373.887,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-19 22:00:00+00:00"",""open"":90553.8,""high"":90598.2,""low"":90055.6,""close"":90434.3,""volume"":4079.742,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-19 23:00:00+00:00"",""open"":90434.4,""high"":91554.9,""low"":90434.4,""close"":91508.9,""volume"":10624.342,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-20 00:00:00+00:00"",""open"":91509.0,""high"":92272.6,""low"":91140.2,""close"":91850.1,""volume"":8235.025,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-20 01:00:00+00:00"",""open"":91850.1,""high"":92689.4,""low"":91777.1,""close"":92556.0,""volume"":7644.115,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-20 02:00:00+00:00"",""open"":92556.0,""high"":92760.0,""low"":92288.0,""close"":92555.9,""volume"":6149.595,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-20 03:00:00+00:00"",""open"":92556.0,""high"":92692.3,""low"":92330.0,""close"":92404.6,""volume"":4808.78,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-20 04:00:00+00:00"",""open"":92404.7,""high"":92960.0,""low"":92093.5,""close"":92936.7,""volume"":8802.741,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-20 05:00:00+00:00"",""open"":92936.6,""high"":93150.0,""low"":92533.7,""close"":92581.7,""volume"":6193.369,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-20 06:00:00+00:00"",""open"":92581.6,""high"":92820.0,""low"":91640.2,""close"":91938.1,""volume"":8359.551,""label_in_window"":""NO""}]"
BTCUSDT,1h,1h,data/ohlcv/current/BTCUSDT_1h.csv,5000,267,267,16,10,center,1,2025-11-20 05:00:00+00:00,267,bear,92348.2,93150.0,0.0086823566,-1.0124698786,-1.2255509745,0.2104567261,0.2130810959,39219.8328506565,0.002562039,877.3714285714,0.6710391841,False,4.8,7.1,0,False,-25.2,-1,True,-0.028648,32.4,89.44,strong,0.8944,83.168561,0.009419,"[{""offset"":-10,""datetime"":""2025-11-19 19:00:00+00:00"",""open"":89214.4,""high"":89349.1,""low"":88600.0,""close"":88857.7,""volume"":8054.095,""label_in_window"":""NO""},{""offset"":-9,""datetime"":""2025-11-19 20:00:00+00:00"",""open"":88857.8,""high"":89673.8,""low"":88564.4,""close"":89472.8,""volume"":11651.717,""label_in_window"":""NO""},{""offset"":-8,""datetime"":""2025-11-19 21:00:00+00:00"",""open"":89472.8,""high"":90806.1,""low"":89401.7,""close"":90553.9,""volume"":13373.887,""label_in_window"":""NO""},{""offset"":-7,""datetime"":""2025-11-19 22:00:00+00:00"",""open"":90553.8,""high"":90598.2,""low"":90055.6,""close"":90434.3,""volume"":4079.742,""label_in_window"":""NO""},{""offset"":-6,""datetime"":""2025-11-19 23:00:00+00:00"",""open"":90434.4,""high"":91554.9,""low"":90434.4,""close"":91508.9,""volume"":10624.342,""label_in_window"":""NO""},{""offset"":-5,""datetime"":""2025-11-20 00:00:00+00:00"",""open"":91509.0,""high"":92272.6,""low"":91140.2,""close"":91850.1,""volume"":8235.025,""label_in_window"":""NO""},{""offset"":-4,""datetime"":""2025-11-20 01:00:00+00:00"",""open"":91850.1,""high"":92689.4,""low"":91777.1,""close"":92556.0,""volume"":7644.115,""label_in_window"":""NO""},{""offset"":-3,""datetime"":""2025-11-20 02:00:00+00:00"",""open"":92556.0,""high"":92760.0,""low"":92288.0,""close"":92555.9,""volume"":6149.595,""label_in_window"":""NO""},{""offset"":-2,""datetime"":""2025-11-20 03:00:00+00:00"",""open"":92556.0,""high"":92692.3,""low"":92330.0,""close"":92404.6,""volume"":4808.78,""label_in_window"":""NO""},{""offset"":-1,""datetime"":""2025-11-20 04:00:00+00:00"",""open"":92404.7,""high"":92960.0,""low"":92093.5,""close"":92936.7,""volume"":8802.741,""label_in_window"":""NO""},{""offset"":0,""datetime"":""2025-11-20 05:00:00+00:00"",""open"":92936.6,""high"":93150.0,""low"":92533.7,""close"":92581.7,""volume"":6193.369,""label_in_window"":""YES""},{""offset"":1,""datetime"":""2025-11-20 06:00:00+00:00"",""open"":92581.6,""high"":92820.0,""low"":91640.2,""close"":91938.1,""volume"":8359.551,""label_in_window"":""NO""},{""offset"":2,""datetime"":""2025-11-20 07:00:00+00:00"",""open"":91938.2,""high"":92397.9,""low"":91753.4,""close"":92267.4,""volume"":4640.205,""label_in_window"":""NO""},{""offset"":3,""datetime"":""2025-11-20 08:00:00+00:00"",""open"":92267.5,""high"":92363.1,""low"":92000.0,""close"":92082.3,""volume"":3414.95,""label_in_window"":""NO""},{""offset"":4,""datetime"":""2025-11-20 09:00:00+00:00"",""open"":92082.2,""high"":92091.8,""low"":91388.5,""close"":91874.1,""volume"":6394.475,""label_in_window"":""NO""},{""offset"":5,""datetime"":""2025-11-20 10:00:00+00:00"",""open"":91874.1,""high"":92030.9,""low"":91550.0,""close"":91770.0,""volume"":4066.937,""label_in_window"":""NO""},{""offset"":6,""datetime"":""2025-11-20 11:00:00+00:00"",""open"":91770.1,""high"":91987.8,""low"":91452.3,""close"":91892.6,""volume"":3225.671,""label_in_window"":""NO""},{""offset"":7,""datetime"":""2025-11-20 12:00:00+00:00"",""open"":91892.7,""high"":91968.2,""low"":91650.0,""close"":91797.3,""volume"":3166.768,""label_in_window"":""NO""},{""offset"":8,""datetime"":""2025-11-20 13:00:00+00:00"",""open"":91797.3,""high"":92498.6,""low"":91440.0,""close"":91479.7,""volume"":11130.166,""label_in_window"":""NO""},{""offset"":9,""datetime"":""2025-11-20 14:00:00+00:00"",""open"":91479.6,""high"":91651.5,""low"":90400.0,""close"":91064.5,""volume"":22106.489,""label_in_window"":""NO""},{""offset"":10,""datetime"":""2025-11-20 15:00:00+00:00"",""open"":91064.4,""high"":91145.1,""low"":89804.1,""close"":89835.4,""volume"":14554.208,""label_in_window"":""NO""}]"
