timestamp,open,high,low,close,volume
1782255600000,1664.67,1669.55,1660.27,1667.13,5148.8868
1782259200000,1667.13,1674.72,1666.75,1671.37,4670.7478
1782262800000,1671.37,1680.46,1666.12,1672.71,6893.0807
1782266400000,1672.71,1673.62,1663.53,1664.03,4564.5059
1782270000000,1664.03,1670.09,1658.18,1666.67,6262.17
1782273600000,1666.67,1671.01,1658.22,1669.0,6413.2087
1782277200000,1669.0,1679.57,1667.8,1674.48,6618.8595
1782280800000,1674.48,1677.0,1670.54,1674.89,5038.4681
1782284400000,1674.89,1678.53,1670.94,1673.12,6333.9631
1782288000000,1673.13,1675.2,1669.23,1673.28,5571.6204
1782291600000,1673.28,1673.38,1665.29,1667.15,6153.8632
1782295200000,1667.14,1668.0,1662.88,1663.69,7390.6395
1782298800000,1663.68,1693.67,1655.76,1679.57,14579.9312
1782302400000,1679.57,1681.29,1670.52,1671.53,8195.6948
1782306000000,1671.53,1672.17,1641.44,1645.43,27387.7547
1782309600000,1645.42,1657.4,1638.14,1647.26,23273.2898
1782313200000,1647.27,1651.24,1616.8,1618.08,29543.9569
1782316800000,1618.08,1636.08,1585.2,1589.87,48596.7881
1782320400000,1589.86,1597.83,1552.95,1560.66,44350.5832
1782324000000,1560.66,1585.11,1556.86,1572.26,27727.0215
1782327600000,1572.27,1585.39,1567.12,1584.58,14632.3502
1782331200000,1584.59,1622.12,1580.0,1613.63,23963.5871
1782334800000,1613.63,1621.81,1606.09,1621.37,10321.2757
1782338400000,1621.37,1629.82,1613.65,1615.46,11234.9187
1782342000000,1615.45,1623.46,1613.75,1622.17,6010.0615
1782345600000,1622.18,1626.51,1616.56,1619.12,10082.8277
1782349200000,1619.12,1624.24,1614.69,1620.72,5059.8255
1782352800000,1620.73,1621.47,1615.04,1621.0,3603.6797
1782356400000,1621.01,1624.12,1616.23,1619.6,5190.7625
1782360000000,1619.61,1636.52,1617.12,1635.03,10616.0313
1782363600000,1635.04,1652.23,1633.58,1645.89,29374.7463
1782367200000,1645.89,1660.54,1644.15,1653.95,13089.7778
1782370800000,1653.95,1659.89,1651.22,1657.19,10508.2479
1782374400000,1657.2,1658.98,1651.03,1652.92,5137.7257
1782378000000,1652.93,1655.41,1646.62,1648.88,5291.9171
1782381600000,1648.89,1649.83,1633.6,1636.58,12280.2774
1782385200000,1636.58,1639.17,1628.05,1633.27,21315.38
1782388800000,1633.28,1650.38,1624.71,1635.81,14082.1411
1782392400000,1635.82,1640.98,1532.9,1538.15,69978.661
1782396000000,1538.15,1593.07,1538.15,1568.37,74239.2585
1782399600000,1568.37,1573.55,1544.68,1570.01,40193.9689
1782403200000,1570.01,1587.7,1558.17,1562.04,27455.6057
1782406800000,1562.04,1575.43,1557.56,1574.92,16173.2073
1782410400000,1574.92,1577.49,1560.0,1567.56,15081.155
1782414000000,1567.56,1567.83,1554.6,1559.42,11610.4484
1782417600000,1559.41,1570.74,1556.73,1560.33,9081.7274
1782421200000,1560.33,1583.09,1560.14,1580.77,11363.3588
1782424800000,1580.76,1583.65,1566.62,1570.3,10594.8086
1782428400000,1570.29,1579.82,1564.57,1567.84,9265.4654
1782432000000,1567.86,1571.78,1563.69,1564.72,4929.4635
1782435600000,1564.73,1568.65,1555.33,1560.13,7050.3691
1782439200000,1560.13,1560.94,1520.0,1524.7,35180.3739
1782442800000,1524.7,1563.65,1512.0,1557.93,36405.7942
1782446400000,1557.93,1560.7,1547.41,1549.79,8921.6847
1782450000000,1549.8,1559.22,1548.4,1555.69,11399.796
1782453600000,1555.68,1574.02,1543.43,1570.99,15077.4482
1782457200000,1571.0,1586.5,1570.65,1581.12,33337.5574
1782460800000,1581.12,1582.43,1563.55,1566.43,27853.2557
1782464400000,1566.44,1567.28,1549.33,1552.99,16726.1838
1782468000000,1552.99,1556.15,1545.0,1548.37,10405.9714
1782471600000,1548.36,1555.2,1541.01,1545.14,15853.2916
1782475200000,1545.15,1560.61,1527.81,1536.28,20616.5501
1782478800000,1536.29,1571.4,1521.54,1569.4,35433.1384
1782482400000,1569.4,1575.36,1553.66,1559.98,33128.1114
1782486000000,1559.98,1588.23,1559.56,1580.14,30928.0575
1782489600000,1580.13,1594.7,1572.44,1577.84,19277.1459
1782493200000,1577.83,1589.03,1576.59,1581.92,14613.1395
1782496800000,1581.91,1585.51,1570.32,1573.34,9649.542
1782500400000,1573.35,1584.2,1570.5,1574.51,10709.8894
1782504000000,1574.51,1583.4,1568.0,1571.03,12801.7066
1782507600000,1571.02,1579.4,1568.43,1575.18,5129.5189
1782511200000,1575.17,1579.45,1569.44,1577.95,4444.5729
1782514800000,1577.94,1580.76,1574.44,1578.68,3818.8772
1782518400000,1578.68,1582.07,1571.55,1576.82,3878.2438
1782522000000,1576.83,1577.7,1574.0,1576.01,1579.7964
1782525600000,1576.0,1587.17,1574.64,1583.13,5372.9276
1782529200000,1583.13,1585.09,1578.41,1580.62,8297.5749
1782532800000,1580.62,1585.22,1579.0,1579.48,3722.0811
1782536400000,1579.48,1581.12,1577.0,1578.65,4219.369
1782540000000,1578.66,1584.61,1575.2,1582.71,3621.2467
1782543600000,1582.71,1586.38,1580.39,1585.71,3657.5886
1782547200000,1585.72,1585.95,1582.05,1584.18,5115.6115
1782550800000,1584.18,1584.91,1579.39,1582.93,3278.6379
1782554400000,1582.93,1584.97,1582.18,1584.31,2292.3254
1782558000000,1584.31,1585.12,1579.0,1584.0,2769.0168
1782561600000,1584.0,1586.49,1581.42,1585.95,3471.4236
1782565200000,1585.95,1593.23,1584.98,1592.3,8300.5495
1782568800000,1592.31,1598.88,1589.49,1594.68,7439.2954
1782572400000,1594.68,1611.02,1594.09,1605.68,14977.0937
1782576000000,1605.68,1607.92,1601.7,1606.97,4657.1413
1782579600000,1606.98,1607.1,1588.6,1591.42,10759.7153
1782583200000,1591.42,1594.7,1589.2,1593.92,2775.8577
1782586800000,1593.91,1595.25,1573.36,1578.51,11430.8918
1782590400000,1578.51,1583.24,1578.48,1581.48,2379.6934
1782594000000,1581.48,1585.69,1573.93,1575.38,5770.0474
1782597600000,1575.38,1579.56,1562.86,1578.98,7609.1967
1782601200000,1578.98,1581.58,1570.55,1573.99,4217.0343
1782604800000,1574.0,1578.08,1572.71,1574.75,2955.0191
1782608400000,1574.74,1576.95,1570.0,1575.11,3504.1895
1782612000000,1575.11,1580.05,1569.07,1572.0,4027.3051
1782615600000,1572.01,1576.11,1572.01,1575.08,1672.754
1782619200000,1575.08,1577.34,1570.64,1574.32,3089.3636
1782622800000,1574.32,1574.33,1564.33,1569.17,6581.5522
1782626400000,1569.18,1570.65,1562.41,1567.84,5839.1572
1782630000000,1567.85,1577.13,1567.84,1575.96,5527.1852
1782633600000,1575.96,1585.32,1573.75,1581.58,8339.7096
1782637200000,1581.58,1586.35,1578.37,1579.09,6148.2754
1782640800000,1579.08,1581.42,1572.23,1577.16,5257.7219
1782644400000,1577.16,1584.0,1575.9,1582.87,4122.2234
1782648000000,1582.86,1588.82,1578.21,1583.56,8975.4982
1782651600000,1583.56,1583.85,1575.04,1579.68,4303.2526
1782655200000,1579.68,1586.36,1577.92,1581.56,4893.5491
1782658800000,1581.55,1585.36,1577.2,1580.89,5502.2554
1782662400000,1580.9,1581.94,1566.62,1572.85,9393.4685
1782666000000,1572.84,1577.36,1563.53,1572.35,6830.0724
1782669600000,1572.34,1575.15,1569.08,1571.78,3637.0534
1782673200000,1571.79,1574.55,1556.81,1564.62,6915.1044
1782676800000,1564.61,1576.42,1564.3,1573.2,4705.0587
1782680400000,1573.2,1573.87,1559.21,1563.62,4084.214
1782684000000,1563.63,1582.29,1548.37,1557.09,15493.9496
1782687600000,1557.08,1580.1,1555.35,1571.96,8383.2092
1782691200000,1571.96,1574.69,1552.21,1573.53,9360.7204
1782694800000,1573.53,1574.28,1560.19,1568.7,5801.2428
1782698400000,1568.71,1579.15,1550.43,1576.6,12263.5163
1782702000000,1576.6,1589.75,1576.6,1584.78,9914.2931
1782705600000,1584.77,1585.05,1574.65,1575.5,4238.9336
1782709200000,1575.5,1583.1,1562.26,1583.1,8554.5454
1782712800000,1583.1,1589.08,1579.81,1582.82,5429.1652
1782716400000,1582.82,1584.9,1577.92,1580.16,5938.948
1782720000000,1580.17,1582.33,1569.85,1572.98,7152.0886
1782723600000,1572.98,1580.44,1570.49,1576.2,7628.9728
1782727200000,1576.2,1587.0,1576.2,1578.6,7670.0029
1782730800000,1578.6,1582.54,1570.32,1574.93,10782.3057
1782734400000,1574.93,1597.28,1566.6,1576.11,29333.7411
1782738000000,1576.12,1588.82,1564.85,1572.74,22887.3389
1782741600000,1572.74,1579.34,1557.35,1572.9,25528.2616
1782745200000,1572.9,1585.41,1561.7,1580.26,22851.741
1782748800000,1580.26,1587.71,1574.06,1585.37,13677.845
1782752400000,1585.37,1637.58,1585.37,1628.03,47576.4852
1782756000000,1628.04,1628.61,1618.37,1621.1,11128.5518
1782759600000,1621.1,1627.36,1616.23,1625.6,8541.6103
1782763200000,1625.6,1626.65,1617.37,1617.66,11491.5988
1782766800000,1617.66,1623.0,1611.5,1619.99,8484.7618
1782770400000,1620.0,1622.11,1610.36,1612.9,7654.4177
1782774000000,1612.9,1613.98,1607.41,1613.07,6077.8868
1782777600000,1613.07,1614.41,1592.71,1594.41,14031.367
1782781200000,1594.42,1599.83,1589.0,1593.92,9136.2958
1782784800000,1593.92,1593.93,1586.49,1590.57,6252.3613
1782788400000,1590.57,1596.18,1586.58,1587.18,5380.6859
1782792000000,1587.18,1590.99,1579.79,1588.11,8118.7324
1782795600000,1588.1,1592.02,1585.22,1591.6,6208.8648
1782799200000,1591.61,1594.65,1589.0,1593.72,4198.2353
1782802800000,1593.72,1596.25,1590.07,1592.51,6659.2553
1782806400000,1592.51,1594.28,1579.54,1583.98,12844.0851
1782810000000,1583.97,1587.03,1581.49,1585.35,6708.2319
1782813600000,1585.35,1586.93,1582.23,1584.51,5569.3034
1782817200000,1584.52,1586.15,1575.85,1578.58,8676.2458
1782820800000,1578.57,1578.58,1551.33,1552.79,21763.4864
1782824400000,1552.8,1567.51,1550.2,1567.29,25249.4669
1782828000000,1567.29,1578.0,1561.33,1563.52,14106.087
1782831600000,1563.52,1576.94,1557.35,1565.18,12920.771
1782835200000,1565.19,1575.0,1561.84,1572.38,10466.6846
1782838800000,1572.38,1577.1,1568.64,1570.86,6056.3848
1782842400000,1570.87,1581.83,1569.59,1579.11,9113.0683
1782846000000,1579.1,1581.92,1575.56,1580.53,6894.013
1782849600000,1580.52,1582.98,1573.4,1575.99,6496.5523
1782853200000,1575.99,1577.26,1570.0,1571.68,4676.418
1782856800000,1571.68,1575.3,1566.81,1567.64,5732.2341
1782860400000,1567.64,1572.8,1566.0,1572.01,4798.3738
1782864000000,1572.0,1576.7,1566.13,1575.07,5170.8349
1782867600000,1575.07,1586.6,1552.92,1577.91,20972.9935
1782871200000,1577.91,1589.55,1574.53,1586.3,9847.6845
1782874800000,1586.3,1599.19,1582.45,1594.81,13735.444
1782878400000,1594.81,1604.02,1590.89,1599.35,10850.5559
1782882000000,1599.35,1600.83,1591.21,1593.0,7409.7686
1782885600000,1593.0,1593.15,1571.5,1575.99,14828.2999
1782889200000,1575.99,1581.19,1572.5,1578.36,6847.453
1782892800000,1578.36,1582.37,1568.51,1582.37,6285.3084
1782896400000,1582.36,1585.33,1578.68,1581.01,7492.7088
1782900000000,1581.0,1581.52,1572.11,1573.43,5702.4791
1782903600000,1573.43,1575.96,1567.13,1569.89,6688.4104
1782907200000,1569.88,1572.49,1565.26,1570.24,7560.239
1782910800000,1570.24,1598.0,1570.0,1597.22,20616.9671
1782914400000,1597.22,1617.04,1591.2,1601.18,38319.4006
1782918000000,1601.19,1631.0,1600.98,1620.09,28006.7756
1782921600000,1620.1,1629.26,1612.77,1614.54,13891.3461
1782925200000,1614.54,1624.79,1607.17,1622.72,10580.0853
1782928800000,1622.72,1624.5,1612.01,1616.59,7761.2219
1782932400000,1616.59,1624.0,1614.42,1618.09,8988.5581
1782936000000,1618.07,1620.46,1610.38,1617.68,8568.5384
1782939600000,1617.67,1638.63,1617.55,1632.12,18296.0103
1782943200000,1632.11,1646.26,1620.58,1621.63,17822.8349
1782946800000,1621.62,1621.63,1608.35,1609.58,10292.3927
1782950400000,1609.59,1609.8,1597.22,1603.42,10412.1329
1782954000000,1603.42,1625.0,1602.63,1620.48,8577.1529
1782957600000,1620.47,1624.45,1614.64,1620.68,6676.4185
1782961200000,1620.69,1642.32,1618.12,1639.47,19491.7734
1782964800000,1639.46,1639.94,1630.44,1632.71,10670.8888
1782968400000,1632.71,1634.84,1625.21,1626.5,6765.4143
1782972000000,1626.51,1629.88,1617.51,1619.14,8049.3462
1782975600000,1619.14,1619.88,1614.32,1615.97,14349.358
1782979200000,1615.97,1626.35,1615.08,1624.92,8243.2229
1782982800000,1624.91,1651.95,1620.34,1643.33,27834.7307
1782986400000,1643.32,1649.62,1641.48,1646.12,12264.0883
1782990000000,1646.12,1657.53,1644.53,1650.32,22336.0921
1782993600000,1650.31,1669.72,1647.66,1662.82,25143.5073
1782997200000,1662.81,1713.77,1660.73,1710.72,70316.272
1783000800000,1710.73,1725.0,1692.96,1701.55,46156.9842
1783004400000,1701.55,1703.5,1688.72,1697.05,15806.44
1783008000000,1697.06,1704.0,1686.49,1699.67,15511.6102
1783011600000,1699.66,1705.94,1694.51,1695.89,10016.6606
1783015200000,1695.88,1707.14,1695.45,1702.06,6185.1802
1783018800000,1702.05,1705.53,1694.75,1700.15,6640.0703
1783022400000,1700.15,1706.68,1696.08,1705.75,6054.8546
1783026000000,1705.75,1705.89,1697.36,1700.23,6841.1257
1783029600000,1700.23,1700.98,1694.2,1696.88,4106.7179
1783033200000,1696.88,1701.8,1692.13,1700.57,5003.4662
1783036800000,1700.57,1702.98,1694.72,1696.75,6275.857
1783040400000,1696.75,1718.97,1695.34,1712.33,14375.0928
1783044000000,1712.33,1715.33,1696.23,1704.76,8846.1544
1783047600000,1704.75,1712.11,1699.53,1706.43,4972.0058
1783051200000,1706.43,1708.5,1702.34,1703.08,5425.9664
1783054800000,1703.07,1721.8,1702.28,1714.92,8051.4626
1783058400000,1714.93,1721.53,1712.94,1716.03,5814.7847
1783062000000,1716.03,1722.21,1713.97,1717.77,11185.8006
1783065600000,1717.77,1735.13,1715.68,1719.89,16499.8712
1783069200000,1719.89,1731.25,1717.03,1726.28,8910.3848
1783072800000,1726.27,1749.0,1726.26,1742.16,17896.7277
1783076400000,1742.17,1748.0,1737.47,1742.54,11215.5541
1783080000000,1742.54,1745.03,1731.55,1736.44,8572.5906
1783083600000,1736.44,1753.29,1736.09,1748.15,18552.7621
1783087200000,1748.14,1748.15,1728.99,1737.14,16334.1686
1783090800000,1737.15,1745.9,1729.75,1731.24,9633.8875
