timestamp,open,high,low,close,volume
1782255600000,62590.0,62799.99,62480.39,62734.57,311.98359
1782259200000,62734.57,63024.4,62733.29,63014.0,799.18478
1782262800000,63014.0,63119.45,62772.15,62932.19,599.06927
1782266400000,62932.19,63013.12,62606.09,62630.0,593.50541
1782270000000,62630.01,62830.0,62461.87,62729.78,770.64134
1782273600000,62729.78,62799.62,62525.49,62744.42,650.06924
1782277200000,62744.41,63073.44,62706.0,62890.0,366.0273
1782280800000,62889.99,62909.98,62728.73,62780.0,219.5109
1782284400000,62780.01,62844.0,62610.11,62657.99,589.75592
1782288000000,62658.0,62807.46,62605.28,62800.0,475.30761
1782291600000,62800.0,62800.01,62637.08,62681.7,493.71643
1782295200000,62681.7,62681.7,62412.05,62445.99,530.71886
1782298800000,62445.99,63239.06,62318.88,62921.19,815.18681
1782302400000,62921.19,62973.2,62585.2,62618.31,517.25346
1782306000000,62618.31,62628.75,61255.74,61338.01,2775.24015
1782309600000,61338.0,61456.0,60888.0,61113.1,2839.40106
1782313200000,61113.1,61150.13,60249.82,60250.0,3237.99155
1782316800000,60250.0,60678.1,59622.0,59850.0,4274.39737
1782320400000,59850.0,60057.18,59102.7,59404.0,3790.1806
1782324000000,59404.0,59930.0,59310.85,59599.99,1583.51728
1782327600000,59600.0,60000.0,59530.0,59958.3,1195.52715
1782331200000,59958.3,61208.48,59854.0,60956.0,1821.39287
1782334800000,60956.0,61144.63,60665.75,61110.0,801.00882
1782338400000,61109.99,61276.0,60802.66,60873.99,523.65642
1782342000000,60874.0,61112.0,60830.01,61077.99,416.02483
1782345600000,61078.0,61163.16,60726.77,60832.0,766.62145
1782349200000,60832.0,60988.0,60720.23,60928.0,615.84376
1782352800000,60928.0,60966.0,60700.01,60799.08,580.03112
1782356400000,60799.08,60910.63,60684.94,60883.65,479.47033
1782360000000,60883.66,61410.0,60792.0,61357.63,536.03927
1782363600000,61357.63,61807.04,61280.0,61600.01,1223.4059
1782367200000,61600.02,61869.02,61600.01,61732.06,539.2877
1782370800000,61732.06,61962.4,61670.0,61911.04,937.71339
1782374400000,61911.03,61920.0,61684.87,61712.35,337.43778
1782378000000,61712.36,61792.0,61614.32,61739.29,327.48572
1782381600000,61739.29,61751.07,61257.79,61269.94,686.26895
1782385200000,61269.95,61422.52,61066.0,61282.01,605.95603
1782388800000,61282.0,61761.35,61080.0,61244.01,1124.99959
1782392400000,61244.01,61369.18,58115.01,58290.17,6396.00513
1782396000000,58291.7,60485.51,58291.7,59471.5,6002.27451
1782399600000,59471.49,59655.86,58874.85,59557.99,2456.01373
1782403200000,59557.99,60067.0,59157.63,59312.64,1765.10919
1782406800000,59312.64,59740.9,59139.96,59676.01,1062.87634
1782410400000,59676.0,59793.34,59364.0,59512.71,978.75101
1782414000000,59512.71,59516.0,59168.82,59320.0,917.28893
1782417600000,59319.99,59741.95,59319.99,59456.62,539.40098
1782421200000,59456.62,60273.81,59452.01,60211.87,617.22274
1782424800000,60211.86,60211.86,59740.0,59851.27,431.60976
1782428400000,59851.27,60191.55,59739.99,59794.0,458.89363
1782432000000,59794.64,59906.71,59642.77,59667.09,875.61527
1782435600000,59667.09,59789.07,59228.0,59431.5,833.71293
1782439200000,59431.49,59456.0,58358.77,58561.99,2633.6835
1782442800000,58562.0,60131.37,58337.0,60036.01,1886.07235
1782446400000,60036.0,60238.77,59836.17,59920.47,843.9784
1782450000000,59920.47,60047.68,59736.0,59953.3,883.13649
1782453600000,59953.3,60459.55,59702.0,60324.0,1504.97927
1782457200000,60324.0,60759.99,60283.08,60532.0,2153.07079
1782460800000,60532.0,60580.0,60150.56,60245.67,803.85464
1782464400000,60245.9,60259.37,59583.33,59736.01,832.22202
1782468000000,59736.01,59858.93,59239.78,59313.26,1050.97441
1782471600000,59313.26,59588.0,59259.78,59413.24,1048.3329
1782475200000,59413.24,60007.91,58969.9,59185.02,1710.35381
1782478800000,59185.02,60216.14,58500.1,60175.43,2730.33879
1782482400000,60175.42,60294.0,59390.0,59590.73,1745.27867
