timestamp,open,high,low,close,volume
1782255600000,4095.3,4095.3,4074.8,4090.84,152.1178
1782259200000,4091.19,4102.71,4086.85,4090.06,113.8707
1782262800000,4089.92,4093.72,4062.97,4080.86,306.0115
1782266400000,4080.86,4086.83,4048.27,4056.57,286.1938
1782270000000,4056.57,4062.1,4045.5,4055.86,201.2172
1782273600000,4055.87,4060.08,4048.18,4058.49,263.9233
1782277200000,4058.49,4078.57,4054.19,4069.07,182.3789
1782280800000,4069.64,4088.67,4069.64,4079.34,141.0152
1782284400000,4079.34,4082.42,4067.37,4067.38,114.8154
1782288000000,4067.38,4079.68,4067.38,4070.05,88.5101
1782291600000,4070.17,4072.49,4059.47,4059.48,82.454
1782295200000,4059.47,4061.89,4050.98,4051.81,109.4689
1782298800000,4051.95,4053.86,4034.49,4042.32,428.6015
1782302400000,4042.33,4044.04,3987.0,3987.0,1147.6802
1782306000000,3987.01,4035.69,3965.74,4031.97,1612.2903
1782309600000,4031.97,4034.6,4000.56,4005.29,551.9587
1782313200000,4005.29,4012.52,3995.96,3999.08,347.6011
1782316800000,3999.08,4020.13,3993.35,4004.83,435.8061
1782320400000,4004.83,4008.5,3970.01,3970.01,511.1209
1782324000000,3970.15,3991.99,3956.63,3978.99,539.9782
1782327600000,3979.0,3990.64,3971.98,3988.29,243.8622
1782331200000,3988.29,4003.85,3985.22,4000.32,254.2169
1782334800000,4000.31,4010.92,3999.71,4010.51,282.4727
1782338400000,4010.5,4010.5,3994.47,3996.68,222.5458
1782342000000,3996.69,4018.79,3992.5,4012.48,202.8531
1782345600000,4012.49,4016.4,3979.1,3991.19,202.7445
1782349200000,3991.39,4004.68,3974.17,3978.3,298.885
1782352800000,3978.38,3990.5,3964.57,3983.86,256.9275
1782356400000,3983.54,3999.57,3967.78,3994.1,274.9429
1782360000000,3994.1,3996.03,3984.47,3995.16,163.4897
1782363600000,3995.17,3999.66,3981.93,3987.46,276.8993
1782367200000,3987.25,3988.8,3975.73,3978.92,156.7213
