time,open,high,low,close,volume,timestamp
2026-03-26 12:00:00,4480.0,4480.0,4429.0,4436.13,1310.38,2026-03-26 12:00:00+00:00
2026-03-26 16:00:00,4436.13,4438.95,4359.37,4363.89,1729.928,2026-03-26 16:00:00+00:00
2026-03-26 20:00:00,4363.89,4417.9,4352.21,4401.98,1394.213,2026-03-26 20:00:00+00:00
2026-03-27 00:00:00,4402.35,4441.15,4374.03,4433.04,718.644,2026-03-27 00:00:00+00:00
2026-03-27 04:00:00,4432.82,4469.83,4427.11,4439.79,480.275,2026-03-27 04:00:00+00:00
2026-03-27 08:00:00,4440.63,4444.4,4398.0,4410.15,565.698,2026-03-27 08:00:00+00:00
2026-03-27 12:00:00,4410.22,4544.1,4404.71,4511.14,1656.015,2026-03-27 12:00:00+00:00
2026-03-27 16:00:00,4511.24,4522.35,4474.95,4511.05,1031.0,2026-03-27 16:00:00+00:00
2026-03-27 20:00:00,4511.05,4516.24,4480.62,4492.33,370.389,2026-03-27 20:00:00+00:00
2026-03-28 00:00:00,4492.33,4493.89,4480.62,4484.38,330.866,2026-03-28 00:00:00+00:00
2026-03-28 04:00:00,4484.38,4495.45,4480.7,4494.61,641.403,2026-03-28 04:00:00+00:00
2026-03-28 08:00:00,4494.6,4494.6,4488.62,4492.6,1027.631,2026-03-28 08:00:00+00:00
2026-03-28 12:00:00,4492.61,4495.99,4481.97,4489.89,604.509,2026-03-28 12:00:00+00:00
2026-03-28 16:00:00,4489.89,4490.99,4487.17,4490.52,569.224,2026-03-28 16:00:00+00:00
2026-03-28 20:00:00,4490.52,4490.99,4485.21,4486.25,307.575,2026-03-28 20:00:00+00:00
2026-03-29 00:00:00,4486.25,4488.51,4481.73,4488.12,681.674,2026-03-29 00:00:00+00:00
2026-03-29 04:00:00,4488.13,4488.13,4484.22,4486.02,656.845,2026-03-29 04:00:00+00:00
2026-03-29 08:00:00,4486.03,4488.25,4482.25,4487.34,1925.228,2026-03-29 08:00:00+00:00
2026-03-29 12:00:00,4487.34,4501.6,4486.75,4496.03,1087.008,2026-03-29 12:00:00+00:00
2026-03-29 16:00:00,4496.03,4501.98,4492.65,4497.65,652.909,2026-03-29 16:00:00+00:00
2026-03-29 20:00:00,4497.66,4507.99,4441.05,4445.81,2427.738,2026-03-29 20:00:00+00:00
2026-03-30 00:00:00,4445.84,4512.62,4418.69,4492.6,2334.08,2026-03-30 00:00:00+00:00
2026-03-30 04:00:00,4492.61,4543.75,4482.46,4521.79,1476.758,2026-03-30 04:00:00+00:00
2026-03-30 08:00:00,4521.79,4572.1,4519.59,4551.87,1315.961,2026-03-30 08:00:00+00:00
2026-03-30 12:00:00,4551.88,4570.8,4505.85,4534.75,2599.944,2026-03-30 12:00:00+00:00
2026-03-30 16:00:00,4534.75,4535.92,4484.23,4505.79,1250.924,2026-03-30 16:00:00+00:00
2026-03-30 20:00:00,4505.79,4513.02,4483.73,4504.11,699.488,2026-03-30 20:00:00+00:00
2026-03-31 00:00:00,4504.12,4605.86,4473.19,4545.22,2429.399,2026-03-31 00:00:00+00:00
2026-03-31 04:00:00,4545.22,4567.1,4532.96,4553.33,1289.247,2026-03-31 04:00:00+00:00
2026-03-31 08:00:00,4553.33,4578.82,4520.0,4569.23,1524.028,2026-03-31 08:00:00+00:00
2026-03-31 12:00:00,4569.23,4611.94,4555.85,4589.46,2378.501,2026-03-31 12:00:00+00:00
2026-03-31 16:00:00,4589.45,4661.85,4587.83,4658.86,1873.882,2026-03-31 16:00:00+00:00
2026-03-31 20:00:00,4658.86,4671.89,4631.3,4668.49,1486.525,2026-03-31 20:00:00+00:00
2026-04-01 00:00:00,4668.49,4694.35,4651.01,4652.9,1623.932,2026-04-01 00:00:00+00:00
2026-04-01 04:00:00,4652.9,4715.0,4640.48,4681.81,1720.405,2026-04-01 04:00:00+00:00
2026-04-01 08:00:00,4681.67,4729.48,4680.44,4720.34,2256.727,2026-04-01 08:00:00+00:00
2026-04-01 12:00:00,4719.87,4754.16,4686.51,4752.21,3294.995,2026-04-01 12:00:00+00:00
2026-04-01 16:00:00,4752.22,4759.97,4708.69,4730.73,1134.545,2026-04-01 16:00:00+00:00
2026-04-01 20:00:00,4730.74,4759.59,4716.51,4744.25,802.185,2026-04-01 20:00:00+00:00
2026-04-02 00:00:00,4744.24,4758.04,4622.17,4647.35,4182.344,2026-04-02 00:00:00+00:00
2026-04-02 04:00:00,4647.34,4650.37,4531.63,4615.95,3323.937,2026-04-02 04:00:00+00:00
2026-04-02 08:00:00,4615.96,4621.0,4570.28,4574.96,2664.385,2026-04-02 08:00:00+00:00
2026-04-02 12:00:00,4574.88,4668.78,4557.1,4631.25,3715.311,2026-04-02 12:00:00+00:00
2026-04-02 16:00:00,4631.25,4651.78,4616.05,4642.9,1510.952,2026-04-02 16:00:00+00:00
2026-04-02 20:00:00,4642.9,4649.24,4636.28,4647.18,394.257,2026-04-02 20:00:00+00:00
2026-04-03 00:00:00,4647.18,4650.84,4637.83,4642.7,556.722,2026-04-03 00:00:00+00:00
2026-04-03 04:00:00,4642.69,4647.87,4637.16,4638.11,1167.124,2026-04-03 04:00:00+00:00
2026-04-03 08:00:00,4638.11,4642.85,4635.23,4638.99,2676.749,2026-04-03 08:00:00+00:00
2026-04-03 12:00:00,4639.0,4642.28,4624.11,4629.13,1417.683,2026-04-03 12:00:00+00:00
2026-04-03 16:00:00,4629.13,4632.4,4624.48,4626.37,1435.312,2026-04-03 16:00:00+00:00
2026-04-03 20:00:00,4626.37,4630.81,4625.46,4630.74,816.537,2026-04-03 20:00:00+00:00
2026-04-04 00:00:00,4630.75,4637.2,4627.81,4637.15,853.947,2026-04-04 00:00:00+00:00
2026-04-04 04:00:00,4637.16,4637.2,4632.95,4632.95,2449.082,2026-04-04 04:00:00+00:00
2026-04-04 08:00:00,4632.95,4643.42,4630.0,4638.55,3256.425,2026-04-04 08:00:00+00:00
2026-04-04 12:00:00,4638.56,4644.23,4634.41,4640.1,988.571,2026-04-04 12:00:00+00:00
2026-04-04 16:00:00,4640.1,4644.0,4630.1,4630.1,1220.511,2026-04-04 16:00:00+00:00
2026-04-04 20:00:00,4630.1,4635.27,4630.1,4632.0,870.131,2026-04-04 20:00:00+00:00
2026-04-05 00:00:00,4632.0,4636.58,4630.16,4634.94,1315.609,2026-04-05 00:00:00+00:00
2026-04-05 04:00:00,4634.94,4635.95,4625.47,4631.27,4316.414,2026-04-05 04:00:00+00:00
2026-04-05 08:00:00,4631.26,4635.73,4616.41,4622.83,6337.752,2026-04-05 08:00:00+00:00
2026-04-05 12:00:00,4622.83,4629.25,4603.95,4619.97,63186.912,2026-04-05 12:00:00+00:00
2026-04-05 16:00:00,4619.96,4625.65,4601.27,4609.49,35909.44,2026-04-05 16:00:00+00:00
2026-04-05 20:00:00,4609.5,4630.69,4577.0,4583.66,19375.897,2026-04-05 20:00:00+00:00
2026-04-06 00:00:00,4583.65,4639.85,4574.22,4610.06,2815.123,2026-04-06 00:00:00+00:00
2026-04-06 04:00:00,4610.07,4653.25,4610.07,4649.94,1520.94,2026-04-06 04:00:00+00:00
2026-04-06 08:00:00,4649.95,4671.48,4644.17,4644.95,1871.197,2026-04-06 08:00:00+00:00
