time,open,high,low,close,volume,timestamp
2026-05-11 15:00:00,2315.2,2334.78,2312.21,2332.39,207231.299,2026-05-11 15:00:00+00:00
2026-05-11 16:00:00,2332.4,2341.09,2326.0,2328.56,219492.129,2026-05-11 16:00:00+00:00
2026-05-11 17:00:00,2328.56,2343.31,2322.33,2335.48,127259.618,2026-05-11 17:00:00+00:00
2026-05-11 18:00:00,2335.48,2343.31,2333.2,2334.25,111263.263,2026-05-11 18:00:00+00:00
2026-05-11 19:00:00,2334.25,2343.0,2330.65,2339.38,60557.107,2026-05-11 19:00:00+00:00
2026-05-11 20:00:00,2339.39,2344.59,2334.88,2336.99,55698.61,2026-05-11 20:00:00+00:00
2026-05-11 21:00:00,2337.0,2341.55,2335.12,2339.65,41443.872,2026-05-11 21:00:00+00:00
2026-05-11 22:00:00,2339.65,2344.88,2335.33,2340.24,58531.951,2026-05-11 22:00:00+00:00
2026-05-11 23:00:00,2340.24,2341.21,2333.86,2338.61,38093.281,2026-05-11 23:00:00+00:00
2026-05-12 00:00:00,2338.62,2339.8,2330.75,2332.54,71027.648,2026-05-12 00:00:00+00:00
2026-05-12 01:00:00,2332.54,2334.58,2292.94,2310.15,393219.071,2026-05-12 01:00:00+00:00
2026-05-12 02:00:00,2310.15,2316.0,2305.69,2314.49,87329.683,2026-05-12 02:00:00+00:00
2026-05-12 03:00:00,2314.5,2316.17,2305.58,2308.26,66596.561,2026-05-12 03:00:00+00:00
2026-05-12 04:00:00,2308.26,2313.48,2304.36,2309.76,65665.151,2026-05-12 04:00:00+00:00
2026-05-12 05:00:00,2309.77,2312.93,2308.54,2309.01,37186.133,2026-05-12 05:00:00+00:00
2026-05-12 06:00:00,2309.0,2312.79,2301.02,2302.74,103461.741,2026-05-12 06:00:00+00:00
2026-05-12 07:00:00,2302.74,2303.86,2290.0,2294.01,197777.336,2026-05-12 07:00:00+00:00
2026-05-12 08:00:00,2294.01,2295.5,2278.41,2287.0,263246.558,2026-05-12 08:00:00+00:00
2026-05-12 09:00:00,2286.99,2294.59,2280.02,2291.7,170768.129,2026-05-12 09:00:00+00:00
2026-05-12 10:00:00,2291.7,2292.87,2280.0,2285.37,102051.85,2026-05-12 10:00:00+00:00
2026-05-12 11:00:00,2285.38,2286.43,2276.31,2285.91,116518.402,2026-05-12 11:00:00+00:00
2026-05-12 12:00:00,2285.91,2294.09,2280.01,2287.87,179733.223,2026-05-12 12:00:00+00:00
2026-05-12 13:00:00,2287.87,2291.38,2267.69,2271.09,266108.774,2026-05-12 13:00:00+00:00
2026-05-12 14:00:00,2271.09,2280.98,2261.0,2267.82,313345.871,2026-05-12 14:00:00+00:00
2026-05-12 15:00:00,2267.82,2273.57,2255.22,2260.9,261668.704,2026-05-12 15:00:00+00:00
2026-05-12 16:00:00,2260.91,2270.78,2255.15,2263.19,182921.877,2026-05-12 16:00:00+00:00
2026-05-12 17:00:00,2263.19,2276.97,2263.19,2275.7,122008.29,2026-05-12 17:00:00+00:00
2026-05-12 18:00:00,2275.69,2284.0,2273.58,2278.27,108062.686,2026-05-12 18:00:00+00:00
2026-05-12 19:00:00,2278.26,2286.64,2277.96,2284.11,84475.922,2026-05-12 19:00:00+00:00
2026-05-12 20:00:00,2284.12,2286.27,2279.8,2283.75,47933.938,2026-05-12 20:00:00+00:00
2026-05-12 21:00:00,2283.76,2286.45,2281.54,2284.28,32078.035,2026-05-12 21:00:00+00:00
2026-05-12 22:00:00,2284.28,2291.16,2281.0,2281.18,64920.521,2026-05-12 22:00:00+00:00
2026-05-12 23:00:00,2281.18,2283.0,2272.59,2273.62,82737.632,2026-05-12 23:00:00+00:00
2026-05-13 00:00:00,2273.61,2286.13,2271.6,2280.52,89471.809,2026-05-13 00:00:00+00:00
2026-05-13 01:00:00,2280.51,2294.44,2279.86,2288.81,134810.13,2026-05-13 01:00:00+00:00
2026-05-13 02:00:00,2288.8,2299.84,2286.0,2292.85,99444.627,2026-05-13 02:00:00+00:00
2026-05-13 03:00:00,2292.84,2302.8,2291.04,2300.48,83871.929,2026-05-13 03:00:00+00:00
2026-05-13 04:00:00,2300.47,2308.76,2297.3,2305.9,108990.965,2026-05-13 04:00:00+00:00
2026-05-13 05:00:00,2305.9,2306.66,2294.34,2296.6,93087.303,2026-05-13 05:00:00+00:00
2026-05-13 06:00:00,2296.6,2304.3,2296.37,2300.89,47504.429,2026-05-13 06:00:00+00:00
2026-05-13 07:00:00,2300.89,2301.99,2295.65,2300.12,44280.528,2026-05-13 07:00:00+00:00
2026-05-13 08:00:00,2300.12,2316.49,2299.52,2315.57,157493.689,2026-05-13 08:00:00+00:00
2026-05-13 09:00:00,2315.58,2322.68,2313.2,2320.19,182088.082,2026-05-13 09:00:00+00:00
2026-05-13 10:00:00,2320.2,2320.71,2304.15,2307.41,139774.181,2026-05-13 10:00:00+00:00
2026-05-13 11:00:00,2307.41,2307.96,2298.0,2300.74,130923.749,2026-05-13 11:00:00+00:00
2026-05-13 12:00:00,2300.74,2306.91,2268.85,2283.08,445202.8,2026-05-13 12:00:00+00:00
2026-05-13 13:00:00,2283.08,2287.54,2257.47,2261.13,443515.616,2026-05-13 13:00:00+00:00
2026-05-13 14:00:00,2261.14,2269.8,2248.0,2266.43,351836.442,2026-05-13 14:00:00+00:00
2026-05-13 15:00:00,2266.43,2269.3,2233.0,2235.38,364909.073,2026-05-13 15:00:00+00:00
2026-05-13 16:00:00,2235.39,2252.77,2233.86,2249.84,249854.822,2026-05-13 16:00:00+00:00
2026-05-13 17:00:00,2249.85,2261.06,2249.85,2257.24,121797.402,2026-05-13 17:00:00+00:00
2026-05-13 18:00:00,2257.24,2267.98,2257.24,2258.3,93262.572,2026-05-13 18:00:00+00:00
2026-05-13 19:00:00,2258.3,2259.77,2249.25,2255.6,64109.11,2026-05-13 19:00:00+00:00
